file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,createStarted/0,false,128,1,3,1,2,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,reset/0,false,193,2,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,19,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,chooseUnit/1[long],false,245,0,1,1,0,7,1,21,7,0,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,19,10,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,elapsed/0,false,229,4,1,0,1,1,2,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,createUnstarted/1[com.google.common.base.Ticker],false,119,2,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,createUnstarted/0,false,110,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,isRunning/0,false,153,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,toString/0,false,235,2,4,0,4,1,5,6,1,3,0,5,3,1,0,0,0,0,1,1,3,2,0,0,0,0,18,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,start/0,false,164,4,6,4,2,1,2,6,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,15,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,Stopwatch/0,true,141,1,3,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Stopwatch.java,com.google.common.base.Stopwatch,stop/0,false,179,4,3,1,2,1,2,7,1,1,0,2,0,0,0,0,0,0,1,0,3,1,0,0,0,0,28,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,Column/1[C],true,468,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,"put/2[R,V]",false,473,4,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,remove/1[java.lang.Object],false,488,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,containsKey/1[java.lang.Object],false,483,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,get/1[java.lang.Object],false,478,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,createValues/0,false,644,2,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,createEntrySet/0,false,513,3,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,"removeFromColumnIf/1[com.google.common.base.Predicate<? super java.util.Map.Entry<R,V>>]",false,494,6,2,0,2,5,12,17,1,5,1,12,0,0,1,1,0,0,0,0,6,0,3,0,0,0,28,0,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/StandardTable.java,com.google.common.collect.StandardTable$Column,createKeySet/0,false,617,2,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/RegularContiguousSet.java,com.google.common.collect.RegularContiguousSet$SerializedForm,readResolve/0,false,253,2,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/RegularContiguousSet.java,com.google.common.collect.RegularContiguousSet$SerializedForm,"SerializedForm/2[com.google.common.collect.Range<C>,com.google.common.collect.DiscreteDomain<C>]",true,248,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$AbstractCacheSet,isEmpty/0,false,4542,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$AbstractCacheSet,size/0,false,4537,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$AbstractCacheSet,clear/0,false,4547,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,Builder/0,true,483,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,"setCount/2[E,int]",false,547,5,2,0,2,1,2,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,Builder/1[com.google.common.collect.Multiset<E>],true,487,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,add/1[E],false,500,5,2,0,2,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,addAll/1[java.util.Iterator<? extends E>],false,580,3,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,build/0,false,590,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,"addCopies/2[E,int]",false,531,5,2,0,2,1,2,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,add/1[E[]],false,514,3,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,addAll/1[java.lang.Iterable<? extends E>],false,561,5,3,0,3,2,4,10,1,3,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,27,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMultiset.java,com.google.common.collect.ImmutableMultiset$Builder,buildJdkBacked/0,false,595,5,3,0,3,2,4,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LocalLoadingCache,"LocalLoadingCache/2[com.google.common.cache.CacheBuilder<? super K,? super V>,com.google.common.cache.CacheLoader<? super K,V>]",true,4938,6,2,0,2,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LocalLoadingCache,readObject/1[java.io.ObjectInputStream],false,4983,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LocalLoadingCache,refresh/1[K],false,4965,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LocalLoadingCache,apply/1[K],false,4970,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LocalLoadingCache,writeReplace/0,false,4979,3,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LocalLoadingCache,getAll/1[java.lang.Iterable<? extends K>],false,4960,4,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LocalLoadingCache,getUnchecked/1[K],false,4951,5,1,0,1,2,2,8,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$LocalLoadingCache,get/1[K],false,4945,3,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/HashBiMap.java,com.google.common.collect.HashBiMap$1$MapEntry,getKey/0,false,557,2,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/HashBiMap.java,com.google.common.collect.HashBiMap$1$MapEntry,setValue/1[V],false,569,7,11,0,11,5,5,16,2,3,1,5,0,0,0,2,0,0,1,0,6,0,1,0,0,0,24,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/HashBiMap.java,com.google.common.collect.HashBiMap$1$MapEntry,getValue/0,false,563,2,5,0,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/HashBiMap.java,com.google.common.collect.HashBiMap$1$MapEntry,"MapEntry/1[com.google.common.collect.HashBiMap.Node<K,V>]",true,551,3,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,"forEach/1[java.util.function.BiConsumer<? super K,? super V>]",false,68,1,1,0,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,size/0,false,63,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,containsValue/1[java.lang.Object],false,78,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,createEntrySet/0,false,88,4,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,"SingletonImmutableBiMap/3[K,V,com.google.common.collect.ImmutableBiMap<V,K>]",true,51,3,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,inverse/0,false,101,4,1,0,1,3,0,14,3,1,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,containsKey/1[java.lang.Object],false,73,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,writeReplace/0,false,120,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,isPartialView/0,false,83,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,createKeySet/0,false,93,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,"SingletonImmutableBiMap/2[K,V]",true,44,3,1,0,1,1,1,6,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableBiMap.java,com.google.common.collect.SingletonImmutableBiMap,get/1[java.lang.Object],false,58,2,0,0,0,2,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MinMaxPriorityQueue.java,com.google.common.collect.MinMaxPriorityQueue$MoveDesc,"MoveDesc/2[E,E]",true,470,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multisets.java,com.google.common.collect.Multisets$EntrySet,clear/0,false,1055,1,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multisets.java,com.google.common.collect.Multisets$EntrySet,contains/1[java.lang.Object],false,1025,4,4,0,4,3,4,11,3,2,1,4,0,0,0,1,0,0,0,1,2,0,2,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multisets.java,com.google.common.collect.Multisets$EntrySet,multiset/0,false,1022,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multisets.java,com.google.common.collect.Multisets$EntrySet,remove/1[java.lang.Object],false,1038,4,4,0,4,3,4,12,2,4,1,4,0,0,0,1,0,0,2,2,4,0,2,0,0,0,8,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,stopAsync/0,false,161,3,1,0,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,"awaitRunning/2[long,java.util.concurrent.TimeUnit]",false,186,1,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,awaitRunning/0,false,170,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,awaitTerminated/0,false,194,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,"awaitTerminated/2[long,java.util.concurrent.TimeUnit]",false,210,1,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,"addListener/2[com.google.common.util.concurrent.Service.Listener,java.util.concurrent.Executor]",false,134,2,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,startUp/0,false,98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1028,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,toString/0,false,116,1,3,1,2,1,2,3,1,0,0,2,2,1,0,0,0,0,2,0,0,1,0,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,executor/0,false,111,1,3,2,1,1,3,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,4,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,AbstractIdleService/0,true,96,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,startAsync/0,false,151,3,1,0,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,awaitTerminated/1[java.time.Duration],false,202,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,isRunning/0,false,121,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,failureCause/0,false,142,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,state/0,false,126,2,3,2,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,serviceName/0,false,220,0,2,2,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,shutDown/0,false,101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1028,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractIdleService.java,com.google.common.util.concurrent.AbstractIdleService,awaitRunning/1[java.time.Duration],false,178,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ConsumingQueueIterator.java,com.google.common.collect.ConsumingQueueIterator,computeNext/0,false,36,3,1,0,1,2,3,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ConsumingQueueIterator.java,com.google.common.collect.ConsumingQueueIterator,ConsumingQueueIterator/1[java.util.Queue<T>],true,31,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/CharSource.java,com.google.common.io.CharSource$AsByteSource,AsByteSource/1[java.nio.charset.Charset],true,512,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/CharSource.java,com.google.common.io.CharSource$AsByteSource,openStream/0,false,525,2,2,0,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/CharSource.java,com.google.common.io.CharSource$AsByteSource,toString/0,false,530,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/CharSource.java,com.google.common.io.CharSource$AsByteSource,asCharSource/1[java.nio.charset.Charset],false,517,1,0,0,0,2,2,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalNotification.java,com.google.common.cache.RemovalNotification,"create/3[K,V,com.google.common.cache.RemovalCause]",false,49,5,2,1,1,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalNotification.java,com.google.common.cache.RemovalNotification,"RemovalNotification/3[K,V,com.google.common.cache.RemovalCause]",true,53,5,1,0,1,1,1,4,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalNotification.java,com.google.common.cache.RemovalNotification,wasEvicted/0,false,67,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalNotification.java,com.google.common.cache.RemovalNotification,getCause/0,false,59,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multimaps.java,com.google.common.collect.Multimaps$MapMultimap$Anonymous1,iterator/0,false,1170,2,47,2,45,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,0,false
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multimaps.java,com.google.common.collect.Multimaps$MapMultimap$Anonymous1,size/0,false,1203,0,14,1,13,2,1,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,false
