file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeRangeSet.java,com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound$Anonymous3,anonymous,7,7,0,7,4,1,0,7,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6,19,2,0,1,0,0,0,0,6,0,3,1,0,0,0,17,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/Traverser.java,com.google.common.graph.Traverser$Anonymous2,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableAsList.java,com.google.common.collect.ImmutableAsList,class,9,20,11,9,7,4,0,5,21,0.0,0.0,0.0,7,0,3,1,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,2,0,0,0,0,0,0,1,0,32,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeRangeSet.java,com.google.common.collect.TreeRangeSet$ComplementRangesByLowerBound$Anonymous4,anonymous,7,7,0,7,5,1,0,7,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,9,22,4,0,1,0,0,0,0,6,0,4,2,0,0,0,17,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/MoreObjects.java,com.google.common.base.MoreObjects$ToStringHelper$ValueHolder,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AtomicDouble.java,com.google.common.util.concurrent.AtomicDouble,class,5,6,1,5,25,2,0,21,162,0.82539684,0.0,0.0,21,0,19,2,0,0,19,0,12,0,3,2,0,3,0,0,2,0,16,90,15,2,0,0,0,1,1,15,0,16,2,0,0,2,193,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SingletonImmutableSet.java,com.google.common.collect.SingletonImmutableSet,class,10,11,1,10,10,4,0,7,3,0.3,0.0,0.0,10,0,6,0,0,4,10,0,1,0,1,0,0,0,0,1,1,0,3,34,9,0,0,0,0,2,2,2,2,1,0,0,0,0,37,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractService.java,com.google.common.util.concurrent.AbstractService$IsStoppedGuard,innerclass,3,3,0,3,3,2,0,2,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/LittleEndianByteArray.java,com.google.common.hash.LittleEndianByteArray$UnsafeByteArray$Anonymous3,anonymous,2,2,0,2,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,2,2,2,0,0,0,0,20,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableList.java,com.google.common.collect.ImmutableList$SerializedForm,innerclass,3,3,0,3,2,1,0,1,0,0.25,0.0,0.0,2,0,0,0,0,2,2,0,0,0,2,1,0,1,0,1,2,0,1,10,1,0,0,0,0,0,1,2,0,2,0,0,0,0,14,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MapMakerInternalMap.java,com.google.common.collect.MapMakerInternalMap$HashIterator,innerclass,10,10,0,10,25,1,0,13,10,0.71428573,0.0,0.0,9,0,3,0,0,6,9,1,1,0,7,0,0,0,0,7,0,0,1,86,11,3,8,1,1,0,6,14,2,9,3,0,0,0,50,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/Longs.java,com.google.common.primitives.Longs$AsciiDigits,innerclass,1,1,0,1,6,1,0,1,0,0.0,0.0,0.0,2,1,0,1,0,1,2,0,0,0,1,1,0,1,0,0,1,0,1,20,1,2,0,0,3,0,10,7,5,4,1,0,0,0,7,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/ForwardingExecutorService.java,com.google.common.util.concurrent.ForwardingExecutorService,class,9,11,2,9,15,1,1,14,105,0.0,0.0,0.0,15,0,13,0,2,0,15,1,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MapMakerInternalMap.java,com.google.common.collect.MapMakerInternalMap$AbstractSerializationProxy,innerclass,7,7,0,7,8,3,0,14,0,0.62857145,0.0,0.0,5,0,0,0,1,4,5,0,0,0,7,1,0,1,0,6,6,0,0,42,2,2,1,0,0,1,1,10,0,10,2,0,0,0,62,1032,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractListeningExecutorService.java,com.google.common.util.concurrent.AbstractListeningExecutorService,class,9,12,3,9,6,2,3,5,15,0.0,0.0,0.0,6,0,4,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,2,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeRangeMap.java,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap$Anonymous7,anonymous,2,2,0,2,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeRangeMap.java,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap$Anonymous5,anonymous,7,7,0,7,5,1,0,7,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/PrimitiveSink.java,com.google.common.hash.PrimitiveSink,interface,4,15,11,4,13,1,0,0,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeRangeMap.java,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap$Anonymous6,anonymous,8,8,0,8,4,1,0,10,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,3,1,0,0,0,0,2,1,0,1,2,0,0,0,10,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeRangeMap.java,com.google.common.collect.TreeRangeMap$SubRangeMap$SubRangeMapAsMap$Anonymous4,anonymous,3,3,0,3,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/ByteStreams.java,com.google.common.io.ByteStreams$Anonymous1,anonymous,1,1,0,1,4,1,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,13,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractIterator.java,com.google.common.collect.AbstractIterator,class,10,68,58,10,13,2,0,5,0,0.35714287,0.0,0.0,7,0,3,1,3,0,6,1,4,0,2,0,0,2,0,0,0,0,3,51,8,0,2,0,0,0,0,8,0,3,1,0,1,0,184,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Suppliers.java,com.google.common.base.Suppliers$MemoizingSupplier,innerclass,9,9,0,9,7,1,0,4,0,0.5,0.0,0.0,4,0,2,1,0,1,3,0,0,0,5,1,0,2,0,3,2,0,2,30,3,0,0,0,1,5,1,7,2,6,3,0,0,0,35,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MutableClassToInstanceMap.java,com.google.common.collect.MutableClassToInstanceMap,class,16,21,5,16,14,2,0,14,66,0.6923077,0.0,0.0,13,4,7,5,1,0,8,0,0,0,1,0,0,1,0,0,1,0,5,89,10,1,0,0,0,2,0,2,0,2,1,2,1,0,90,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/Futures.java,com.google.common.util.concurrent.Futures,class,43,57,14,43,43,9,0,33,561,0.0,0.0,0.0,34,33,32,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,23,331,36,2,2,1,0,13,3,22,0,21,2,1,5,2,581,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/HashBiMap.java,com.google.common.collect.HashBiMap$Anonymous2,anonymous,5,5,0,5,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/graph/AbstractGraphBuilder.java,com.google.common.graph.AbstractGraphBuilder,class,3,9,6,3,1,1,0,3,0,0.8,NaN,NaN,1,0,0,0,0,1,1,0,0,0,5,0,0,0,0,5,1,0,2,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,38,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/RemovalListener.java,com.google.common.cache.RemovalListener,interface,4,9,5,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MapMakerInternalMap.java,com.google.common.collect.MapMakerInternalMap$WeakValueEntry,interface,5,5,0,5,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Functions.java,com.google.common.base.Functions$PredicateFunction,innerclass,9,9,0,9,6,1,0,4,0,0.4,0.0,0.0,5,0,4,1,0,0,4,0,0,0,2,1,0,2,0,0,2,0,1,23,5,0,0,0,0,2,1,3,1,3,1,0,0,0,25,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractMapBasedMultimap.java,com.google.common.collect.AbstractMapBasedMultimap$WrappedList,innerclass,6,6,0,6,17,4,0,20,66,0.0,0.0,0.0,12,0,10,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,100,11,0,2,0,1,0,1,6,1,5,2,0,1,0,52,2,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableMapValues.java,com.google.common.collect.ImmutableMapValues$SerializedForm,innerclass,5,5,0,5,2,1,0,1,0,0.25,0.0,0.0,2,0,0,0,0,2,2,0,0,0,2,1,0,1,0,1,2,0,0,10,1,0,0,0,0,1,1,2,0,2,0,0,0,0,12,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Maps.java,com.google.common.collect.Maps$TransformedEntriesSortedMap,innerclass,9,9,0,9,8,4,0,8,28,0.0,0.0,0.0,8,0,6,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,3,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractService.java,com.google.common.util.concurrent.AbstractService,class,20,39,19,20,67,5,6,32,216,0.89655167,0.0,0.0,29,2,13,9,7,0,20,2,15,0,15,8,0,15,0,0,14,0,8,371,8,0,6,9,0,20,0,28,10,20,3,5,5,0,255,1025,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/BaseEncoding.java,com.google.common.io.BaseEncoding$SeparatedBaseEncoding,innerclass,5,5,0,5,21,2,0,26,0,0.16666667,0.0,0.0,16,0,10,0,0,6,16,0,0,0,3,0,0,3,0,0,3,0,5,71,13,2,0,0,0,5,7,10,4,10,2,0,0,0,69,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MapMakerInternalMap.java,com.google.common.collect.MapMakerInternalMap$WeakValueReference,interface,6,6,0,6,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MapMakerInternalMap.java,com.google.common.collect.MapMakerInternalMap$StrongKeyDummyValueEntry,innerclass,6,6,0,6,2,4,0,0,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,2,0,15,10,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Synchronized.java,com.google.common.collect.Synchronized$SynchronizedNavigableMap,innerclass,9,9,0,9,27,3,0,27,270,0.9270834,0.0,0.0,24,0,22,0,0,2,24,0,0,0,4,1,0,1,0,3,1,0,14,123,26,0,3,0,0,0,1,4,0,4,2,0,0,0,36,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractSetMultimap.java,com.google.common.collect.AbstractSetMultimap,class,11,16,5,11,12,3,0,9,66,0.9166667,0.0,0.0,12,0,7,0,1,4,12,1,0,0,1,1,0,1,0,0,1,0,2,37,10,0,0,0,0,0,1,1,0,1,0,0,0,0,110,1024,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableTable.java,com.google.common.collect.ImmutableTable$Builder,innerclass,15,15,0,15,13,1,0,16,20,0.7037037,0.0,0.0,9,0,8,0,0,1,9,0,0,0,3,0,0,3,0,0,1,0,9,56,10,1,0,0,0,6,2,5,0,5,1,0,0,0,126,25,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/NullnessCasts.java,com.google.common.base.NullnessCasts,class,4,11,7,4,2,1,0,0,1,0.0,NaN,NaN,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,163,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/UnsignedLongs.java,com.google.common.primitives.UnsignedLongs$LexicographicalComparator,enum,2,2,0,2,4,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,13,3,1,1,0,0,1,1,2,1,2,2,0,0,0,17,0,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/JdkFutureAdapters.java,com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter,innerclass,7,7,0,7,7,2,0,11,0,0.625,0.0,0.0,4,0,1,0,1,2,4,0,0,0,6,2,0,6,0,0,6,0,2,36,2,0,0,1,0,1,0,6,0,6,3,0,0,1,65,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeRangeMap.java,com.google.common.collect.TreeRangeMap$SubRangeMap$Anonymous2$Anonymous3,anonymous,8,8,0,8,3,1,0,9,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,3,0,0,0,0,0,1,1,0,1,2,0,0,0,10,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/AbstractService.java,com.google.common.util.concurrent.AbstractService$IsStartableGuard,innerclass,3,3,0,3,3,2,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/MoreExecutors.java,com.google.common.util.concurrent.MoreExecutors$Anonymous2,anonymous,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multiset.java,com.google.common.collect.Multiset$Entry,interface,3,3,0,3,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/base/Predicates.java,com.google.common.base.Predicates$NotPredicate,innerclass,8,8,0,8,6,1,0,4,0,0.4,0.0,0.0,5,0,4,0,0,1,5,0,0,0,2,1,0,1,0,1,2,0,1,23,5,0,0,0,0,2,1,3,1,3,1,0,0,0,23,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/BigIntegerMath.java,com.google.common.math.BigIntegerMath,class,10,11,1,10,77,2,0,45,120,0.9375,0.0,0.0,16,15,10,3,0,3,13,0,0,0,4,4,0,2,0,2,4,0,49,259,32,5,4,0,10,11,60,73,39,49,3,0,1,0,238,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/MoreExecutors.java,com.google.common.util.concurrent.MoreExecutors$Anonymous1,anonymous,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/AbstractMultiset.java,com.google.common.collect.AbstractMultiset$ElementSet,innerclass,5,5,0,5,2,5,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/ImmutableDoubleArray.java,com.google.common.primitives.ImmutableDoubleArray,class,8,11,3,8,63,3,0,31,364,0.6666666,0.0,0.0,36,15,29,4,0,3,32,0,0,0,4,1,0,4,0,0,4,0,14,297,41,6,7,0,2,5,21,18,11,15,2,0,2,0,306,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/hash/AbstractNonStreamingHashFunction.java,com.google.common.hash.AbstractNonStreamingHashFunction$ByteBufferHasher,innerclass,7,7,0,7,13,2,0,19,0,0.0,0.0,0.0,11,0,9,1,0,1,10,0,0,0,1,0,0,0,0,1,0,0,4,63,10,1,0,0,0,0,3,8,3,7,1,0,0,0,48,18,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/DirectExecutorService.java,com.google.common.util.concurrent.DirectExecutorService,class,4,6,2,4,16,3,0,9,0,0.29166666,0.0,0.0,8,0,6,2,0,0,6,0,0,0,3,0,0,3,0,0,1,0,2,70,5,1,4,1,0,3,6,8,1,6,3,0,0,0,60,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SortedMultisets.java,com.google.common.collect.SortedMultisets$NavigableElementSet,innerclass,9,9,0,9,12,6,0,13,66,0.0,0.0,0.0,12,0,11,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,10,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/TreeMultiset.java,com.google.common.collect.TreeMultiset$Reference,innerclass,2,2,0,2,4,1,0,0,0,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0,1,0,0,0,0,2,0,1,1,0,0,0,14,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/EnumHashBiMap.java,com.google.common.collect.EnumHashBiMap,class,13,15,2,13,9,3,0,14,24,0.7222222,0.0,0.0,9,2,5,3,0,1,6,0,0,0,2,1,0,1,0,1,1,0,6,39,6,0,0,0,0,3,1,4,0,3,0,0,0,0,109,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$WeakAccessEntry,innerclass,7,7,0,7,7,4,0,1,3,0.5714286,0.0,0.0,7,0,6,0,0,1,7,0,0,0,3,0,0,0,0,3,0,0,2,26,3,0,0,0,0,0,0,6,0,3,0,0,0,0,16,24,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/NullnessCasts.java,com.google.common.util.concurrent.NullnessCasts,class,4,7,3,4,3,1,0,0,3,0.0,0.0,0.0,3,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,4,0,0,0,0,0,0,0,0,180,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/LongMath.java,com.google.common.math.LongMath$MillerRabinTester$Anonymous1,anonymous,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,0,0,0,4,0,0,0,0,0,6,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ImmutableSortedSet.java,com.google.common.collect.ImmutableSortedSet$SerializedForm,innerclass,5,5,0,5,2,1,0,2,0,0.16666667,0.0,0.0,2,0,0,0,0,2,2,0,0,0,3,1,0,1,0,2,3,0,0,12,1,0,0,0,0,1,1,3,0,3,0,0,0,0,14,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/primitives/UnsignedLongs.java,com.google.common.primitives.UnsignedLongs$ParseOverflowDetection,innerclass,3,3,0,3,7,1,0,5,0,0.16666667,0.0,0.0,2,1,0,1,0,1,2,0,0,0,3,3,0,0,0,3,3,0,2,27,4,1,0,0,0,0,6,8,4,5,2,0,0,0,52,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/MultimapBuilder.java,com.google.common.collect.MultimapBuilder$LinkedHashSetSupplier,innerclass,5,5,0,5,2,1,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,2,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,13,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/SortedMultisets.java,com.google.common.collect.SortedMultisets,class,6,8,2,6,5,10,0,1,3,0.0,-1.0,-1.0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,0,2,0,1,0,0,0,0,0,1,0,2,0,24,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Multimaps.java,com.google.common.collect.Multimaps$MapMultimap,innerclass,16,16,0,16,22,2,0,15,54,0.6666667,0.0,0.0,21,0,14,0,0,7,21,0,0,0,2,1,0,1,0,1,2,0,3,98,15,0,0,0,0,1,2,3,0,3,1,1,0,0,48,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java,com.google.common.util.concurrent.FakeTimeLimiter,class,11,12,1,11,11,1,0,6,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,46,3,0,0,2,0,1,0,0,0,0,1,0,0,0,75,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/EvictingQueue.java,com.google.common.collect.EvictingQueue,class,11,12,1,11,12,3,0,12,4,0.625,0.0,0.0,8,1,6,1,1,0,7,0,0,0,3,1,0,2,0,1,3,0,4,44,9,0,2,0,0,1,3,4,2,4,1,0,0,0,121,17,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/CompactHashing.java,com.google.common.collect.CompactHashing,class,7,11,4,7,30,1,0,13,47,0.85950416,0.0,0.0,11,10,0,1,0,10,10,0,0,0,11,11,0,6,0,5,11,0,16,105,14,1,6,0,15,1,29,25,15,19,3,0,0,0,167,16,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/math/LongMath.java,com.google.common.math.LongMath$MillerRabinTester$Anonymous2,anonymous,2,2,0,2,8,1,0,5,6,0.0,0.0,0.0,4,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,41,4,1,0,0,3,0,11,20,15,11,1,0,0,0,28,-1,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/ComparisonChain.java,com.google.common.collect.ComparisonChain$InactiveComparisonChain,innerclass,5,5,0,5,10,2,0,0,43,0.8,0.0,0.0,10,0,9,0,0,1,10,0,0,0,1,0,0,0,0,1,1,0,0,33,9,0,0,0,0,0,0,1,0,1,0,0,0,0,12,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/LocalCache.java,com.google.common.cache.LocalCache$AbstractReferenceEntry,innerclass,4,4,0,4,17,1,0,0,136,0.0,0.0,0.0,17,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1032,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/cache/ForwardingCache.java,com.google.common.cache.ForwardingCache$SimpleForwardingCache,innerclass,5,5,0,5,2,2,0,1,0,0.0,0.0,0.0,2,0,0,0,2,0,2,0,1,0,1,0,0,1,0,0,1,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,1033,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/collect/Cut.java,com.google.common.collect.Cut$BelowAll,innerclass,6,6,0,6,18,2,0,4,120,0.9375,0.0,0.0,16,0,3,2,0,11,14,0,0,0,2,2,0,2,0,0,2,0,2,57,8,0,1,1,1,6,3,2,0,2,1,0,0,0,59,26,0
/workspace/guava-static-analysis/ck/target/../../guava/guava/src/com/google/common/io/MoreFiles.java,com.google.common.io.MoreFiles$PathByteSource$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
